n,b,sample_size,start,stop,treedist
178,177,25,1100,1200,4.279311e-01
178,177,25,1150,1250,4.280058e-01
178,177,25,1200,1300,4.280812e-01
178,177,25,1250,1350,4.281568e-01
178,177,25,1300,1400,4.282322e-01
178,177,25,1350,1450,5.162844e-01
178,177,25,1400,1500,5.150936e-01
178,177,25,1450,1550,5.151128e-01
178,177,25,1500,1600,5.185495e-01
179,178,25,900,1000,1.164085e+00
179,178,25,950,1050,1.233787e+00
179,178,25,1000,1100,1.198534e+00
179,178,25,1050,1150,1.176366e+00
179,178,25,1100,1200,1.131445e+00
179,178,25,1150,1250,1.132576e+00
179,178,25,1200,1300,1.133712e+00
179,178,25,1250,1350,1.134849e+00
179,178,25,1300,1400,1.135983e+00
179,178,25,1350,1450,1.177222e+00
179,178,25,1400,1500,1.136112e+00
179,178,25,1450,1550,1.137937e+00
179,178,25,1500,1600,9.684699e-01
180,179,25,900,1000,6.099084e-01
180,179,25,950,1050,5.396966e-01
180,179,25,1000,1100,4.756762e-01
180,179,25,1050,1150,4.162922e-01
180,179,25,1100,1200,3.917964e-01
180,179,25,1150,1250,3.918142e-01
180,179,25,1200,1300,3.918331e-01
180,179,25,1250,1350,3.918530e-01
180,179,25,1300,1400,3.918739e-01
180,179,25,1350,1450,4.000683e-01
180,179,25,1400,1500,4.022498e-01
180,179,25,1450,1550,4.021848e-01
180,179,25,1500,1600,4.075581e-01
181,180,25,900,1000,4.899016e-01
181,180,25,950,1050,4.685259e-01
181,180,25,1000,1100,4.033586e-01
181,180,25,1050,1150,4.622866e-01
181,180,25,1100,1200,4.041567e-01
181,180,25,1150,1250,4.041372e-01
181,180,25,1200,1300,4.041228e-01
181,180,25,1250,1350,4.041135e-01
181,180,25,1300,1400,4.041091e-01
181,180,25,1350,1450,4.146143e-01
181,180,25,1400,1500,4.170364e-01
181,180,25,1450,1550,4.169728e-01
181,180,25,1500,1600,4.149697e-01
182,181,25,900,1000,6.465039e-01
182,181,25,950,1050,5.349101e-01
182,181,25,1000,1100,5.270601e-01
182,181,25,1050,1150,5.906652e-01
182,181,25,1100,1200,4.583927e-01
182,181,25,1150,1250,4.583838e-01
182,181,25,1200,1300,4.583754e-01
182,181,25,1250,1350,4.583670e-01
182,181,25,1300,1400,4.583588e-01
182,181,25,1350,1450,4.690310e-01
182,181,25,1400,1500,4.643438e-01
182,181,25,1450,1550,4.643782e-01
182,181,25,1500,1600,4.679743e-01
183,182,25,900,1000,5.878161e-01
183,182,25,950,1050,5.202171e-01
183,182,25,1000,1100,4.594529e-01
183,182,25,1050,1150,4.842219e-01
183,182,25,1100,1200,4.315266e-01
183,182,25,1150,1250,4.315021e-01
183,182,25,1200,1300,4.314780e-01
183,182,25,1250,1350,4.314547e-01
183,182,25,1300,1400,4.314320e-01
183,182,25,1350,1450,4.389804e-01
183,182,25,1400,1500,4.431864e-01
183,182,25,1450,1550,4.430039e-01
183,182,25,1500,1600,4.308556e-01
184,183,25,900,1000,6.650643e-01
184,183,25,950,1050,4.419774e-01
184,183,25,1000,1100,3.814658e-01
184,183,25,1050,1150,3.508104e-01
184,183,25,1100,1200,3.590902e-01
184,183,25,1150,1250,3.593758e-01
184,183,25,1200,1300,3.596973e-01
184,183,25,1250,1350,3.682540e-01
184,183,25,1300,1400,3.714653e-01
184,183,25,1350,1450,3.539110e-01
184,183,25,1400,1500,3.567422e-01
184,183,25,1450,1550,3.567329e-01
184,183,25,1500,1600,3.518012e-01
185,184,25,900,1000,1.496833e+00
185,184,25,950,1050,1.346998e+00
185,184,25,1000,1100,1.227652e+00
185,184,25,1050,1150,1.162507e+00
185,184,25,1100,1200,9.889310e-01
185,184,25,1150,1250,9.898900e-01
185,184,25,1200,1300,9.908648e-01
185,184,25,1250,1350,9.918465e-01
185,184,25,1300,1400,9.928321e-01
185,184,25,1350,1450,9.289802e-01
185,184,25,1400,1500,9.361089e-01
185,184,25,1450,1550,9.371408e-01
185,184,25,1500,1600,9.859736e-01
186,185,25,900,1000,5.567118e-01
186,185,25,950,1050,5.554359e-01
186,185,25,1000,1100,5.354070e-01
186,185,25,1050,1150,6.124520e-01
186,185,25,1100,1200,6.041266e-01
186,185,25,1150,1250,6.042105e-01
186,185,25,1200,1300,6.042921e-01
186,185,25,1250,1350,6.043703e-01
186,185,25,1300,1400,6.044441e-01
186,185,25,1350,1450,5.445813e-01
186,185,25,1400,1500,5.438944e-01
186,185,25,1450,1550,5.437098e-01
186,185,25,1500,1600,5.693605e-01
187,186,25,900,1000,8.668301e-01
187,186,25,950,1050,1.234946e+00
187,186,25,1000,1100,1.126192e+00
187,186,25,1050,1150,8.166987e-01
187,186,25,1100,1200,6.835002e-01
187,186,25,1150,1250,6.850904e-01
187,186,25,1200,1300,6.866896e-01
187,186,25,1250,1350,6.882916e-01
187,186,25,1300,1400,6.898907e-01
187,186,25,1350,1450,7.207334e-01
187,186,25,1400,1500,6.766694e-01
187,186,25,1450,1550,6.779846e-01
187,186,25,1500,1600,6.912388e-01
188,187,25,900,1000,8.286491e-01
188,187,25,950,1050,8.354133e-01
188,187,25,1000,1100,7.890671e-01
188,187,25,1050,1150,7.878831e-01
188,187,25,1100,1200,7.518527e-01
188,187,25,1150,1250,7.522844e-01
188,187,25,1200,1300,7.527733e-01
188,187,25,1250,1350,7.532493e-01
188,187,25,1300,1400,7.537108e-01
188,187,25,1350,1450,7.702793e-01
188,187,25,1400,1500,7.374618e-01
188,187,25,1450,1550,7.378153e-01
188,187,25,1500,1600,6.749767e-01
189,188,25,900,1000,1.602329e+00
189,188,25,950,1050,1.560749e+00
189,188,25,1000,1100,1.503644e+00
189,188,25,1050,1150,1.279813e+00
189,188,25,1100,1200,1.102482e+00
189,188,25,1150,1250,1.102352e+00
189,188,25,1200,1300,1.102207e+00
189,188,25,1250,1350,1.102052e+00
189,188,25,1300,1400,1.101871e+00
189,188,25,1350,1450,1.002670e+00
189,188,25,1400,1500,1.060597e+00
189,188,25,1450,1550,1.060373e+00
189,188,25,1500,1600,9.314491e-01
190,189,25,900,1000,2.073034e+00
190,189,25,950,1050,2.024153e+00
190,189,25,1000,1100,1.860310e+00
190,189,25,1050,1150,1.319500e+00
190,189,25,1100,1200,1.145981e+00
190,189,25,1150,1250,1.145506e+00
190,189,25,1200,1300,1.144995e+00
190,189,25,1250,1350,1.144448e+00
190,189,25,1300,1400,1.143868e+00
190,189,25,1350,1450,1.003196e+00
190,189,25,1400,1500,9.852568e-01
190,189,25,1450,1550,9.846318e-01
190,189,25,1500,1600,9.867335e-01
191,190,25,900,1000,7.372748e-01
191,190,25,950,1050,6.236198e-01
191,190,25,1000,1100,6.152834e-01
191,190,25,1050,1150,6.107818e-01
191,190,25,1100,1200,6.271529e-01
191,190,25,1150,1250,6.271748e-01
191,190,25,1200,1300,6.271976e-01
191,190,25,1250,1350,6.272212e-01
191,190,25,1300,1400,6.272461e-01
191,190,25,1350,1450,6.211956e-01
191,190,25,1400,1500,6.290174e-01
191,190,25,1450,1550,6.289947e-01
191,190,25,1500,1600,6.698933e-01
192,191,25,900,1000,7.137980e-01
192,191,25,950,1050,6.756376e-01
192,191,25,1000,1100,8.001599e-01
192,191,25,1050,1150,8.532464e-01
192,191,25,1100,1200,6.071984e-01
192,191,25,1150,1250,6.081896e-01
192,191,25,1200,1300,6.091955e-01
192,191,25,1250,1350,6.102128e-01
192,191,25,1300,1400,6.112378e-01
192,191,25,1350,1450,5.895644e-01
192,191,25,1400,1500,5.776635e-01
192,191,25,1450,1550,5.784835e-01
192,191,25,1500,1600,5.537431e-01
193,192,25,900,1000,1.147197e+00
193,192,25,950,1050,6.944639e-01
193,192,25,1000,1100,8.068887e-01
193,192,25,1050,1150,6.140571e-01
193,192,25,1100,1200,4.584995e-01
193,192,25,1150,1250,4.582804e-01
193,192,25,1200,1300,4.580616e-01
193,192,25,1250,1350,4.578452e-01
193,192,25,1300,1400,4.576272e-01
193,192,25,1350,1450,4.146146e-01
193,192,25,1400,1500,4.001885e-01
193,192,25,1450,1550,4.003855e-01
193,192,25,1500,1600,4.797286e-01
194,193,25,900,1000,2.774176e+00
194,193,25,950,1050,2.907904e+00
194,193,25,1000,1100,2.810200e+00
194,193,25,1050,1150,2.214810e+00
194,193,25,1100,1200,1.596440e+00
194,193,25,1150,1250,1.594817e+00
194,193,25,1200,1300,1.593162e+00
194,193,25,1250,1350,1.591476e+00
194,193,25,1300,1400,1.589774e+00
194,193,25,1350,1450,1.600205e+00
194,193,25,1400,1500,1.578327e+00
194,193,25,1450,1550,1.579547e+00
194,193,25,1500,1600,1.253640e+00
195,194,25,900,1000,7.380617e-01
195,194,25,950,1050,5.694539e-01
195,194,25,1000,1100,8.619799e-01
195,194,25,1050,1150,5.544500e-01
195,194,25,1100,1200,6.765790e-01
195,194,25,1150,1250,6.761193e-01
195,194,25,1200,1300,6.756524e-01
195,194,25,1250,1350,6.751785e-01
195,194,25,1300,1400,6.746944e-01
195,194,25,1350,1450,5.425237e-01
195,194,25,1400,1500,5.338356e-01
195,194,25,1450,1550,5.339480e-01
195,194,25,1500,1600,5.715199e-01
196,195,25,900,1000,7.077659e-01
196,195,25,950,1050,7.192593e-01
196,195,25,1000,1100,7.224498e-01
196,195,25,1050,1150,6.649882e-01
196,195,25,1100,1200,6.733977e-01
196,195,25,1150,1250,6.735772e-01
196,195,25,1200,1300,6.737507e-01
196,195,25,1250,1350,6.739206e-01
196,195,25,1300,1400,6.740858e-01
196,195,25,1350,1450,6.585585e-01
196,195,25,1400,1500,6.593843e-01
196,195,25,1450,1550,6.593579e-01
196,195,25,1500,1600,6.466909e-01
197,196,25,900,1000,1.482668e+00
197,196,25,950,1050,9.989553e-01
197,196,25,1000,1100,8.866391e-01
197,196,25,1050,1150,7.854953e-01
197,196,25,1100,1200,7.575803e-01
197,196,25,1150,1250,7.578976e-01
197,196,25,1200,1300,7.582129e-01
197,196,25,1250,1350,7.585251e-01
197,196,25,1300,1400,7.588334e-01
197,196,25,1350,1450,8.138578e-01
197,196,25,1400,1500,7.981804e-01
197,196,25,1450,1550,7.984783e-01
197,196,25,1500,1600,8.198136e-01
198,197,25,900,1000,1.053650e+00
198,197,25,950,1050,1.100461e+00
198,197,25,1000,1100,9.716430e-01
198,197,25,1050,1150,8.639187e-01
198,197,25,1100,1200,1.061685e+00
198,197,25,1150,1250,1.061587e+00
198,197,25,1200,1300,1.061489e+00
198,197,25,1250,1350,1.061388e+00
198,197,25,1300,1400,1.061289e+00
198,197,25,1350,1450,1.038847e+00
198,197,25,1400,1500,6.239127e-01
198,197,25,1450,1550,6.236577e-01
198,197,25,1500,1600,9.989803e-01
199,198,25,900,1000,1.067569e+00
199,198,25,950,1050,9.211807e-01
199,198,25,1000,1100,8.854638e-01
199,198,25,1050,1150,7.130746e-01
199,198,25,1100,1200,7.001190e-01
199,198,25,1150,1250,7.008191e-01
199,198,25,1200,1300,7.015258e-01
199,198,25,1250,1350,7.022365e-01
199,198,25,1300,1400,7.029486e-01
199,198,25,1350,1450,7.657521e-01
199,198,25,1400,1500,7.517198e-01
199,198,25,1450,1550,8.138290e-01
199,198,25,1500,1600,7.266176e-01
200,199,25,900,1000,2.326455e+00
200,199,25,950,1050,1.599599e+00
200,199,25,1000,1100,1.368456e+00
200,199,25,1050,1150,1.170758e+00
200,199,25,1100,1200,1.091841e+00
200,199,25,1150,1250,1.092727e+00
200,199,25,1200,1300,1.093624e+00
200,199,25,1250,1350,1.094529e+00
200,199,25,1300,1400,1.095439e+00
200,199,25,1350,1450,1.122615e+00
200,199,25,1400,1500,1.130795e+00
200,199,25,1450,1550,1.131649e+00
200,199,25,1500,1600,1.120529e+00
